code,date,crd_remn_rt,crd_remn_chg_5d,prm_net_5d_ratio,prm_net_5d_raw
319660,20260127,1.89,-1.391655803228009,,
319660,20260128,1.97,1.5016131716974357,,
319660,20260129,2.04,7.5503404108008265,,
319660,20260130,1.99,8.718753389763933,,
319660,20260306,1.86,-4.797914315950291,,
319660,20260316,1.42,-17.5771834043708,,
319660,20260318,1.52,-4.928257372654155,,
319660,20260319,1.34,-12.770804753336062,,
319660,20260320,1.4,-3.9965924188398616,,
319660,20260424,1.18,-16.867623650553988,,
319660,20260504,0.95,-19.212497610205727,,
319660,20260506,0.92,-19.39656471751463,,
319660,20260511,0.79,-18.130530232820373,,
320000,20230126,3.67,4.734235650142682,,
320000,20230130,3.74,12.247068077571722,,
320000,20230202,3.46,-5.602739947713841,,
320000,20230307,3.48,-26.078186621390167,,
320000,20230314,6.65,90.83460247885789,,
320000,20230322,6.09,-0.4604106064045821,,
320000,20230323,6.48,14.60751192179075,,
320000,20240614,3.36,0.0889268424229206,,
320000,20260508,1.68,-79.71066666906668,,
320000,20260511,1.61,-80.38306793117454,,
320000,20260512,1.24,-84.72445591494989,,
321260,20210426,0.0,-100.0,,
321260,20210713,0.96,-0.2930746461123679,,
321260,20230406,4.45,50.36433581174307,,
321260,20230801,4.91,-8.988258979662545,,
321260,20260407,2.62,22.920499452063893,,
321260,20260511,2.59,87.92773547063388,,
321370,20260106,0.42,-5.344157858201348,,
321370,20260112,0.02,-93.46672111065742,,
321370,20260115,0.02,-16.67361053245563,,
321370,20260119,0.02,-16.666666666666664,,
321370,20260120,0.02,-16.666666666666664,,
321550,20201229,2.1,-12.460059949794699,,
321550,20210104,2.18,-14.74267242163706,,
321550,20251104,0.71,10.792895385399849,,
321550,20251105,0.68,2.8743388855970275,,
321550,20260320,0.47,7.130079809191825,,
321550,20260323,0.46,0.7009965797853512,,
321820,20231215,0.17,74.38784126090627,,
321820,20231220,0.15,-34.069478908188586,,
321820,20231221,0.15,-29.940672379696764,,
322180,20210111,1.46,27.21678010304689,,
322180,20210125,1.94,-11.196122583939527,,
322180,20210217,1.82,-6.204719958547267,,
322180,20230314,0.59,27.160210864084355,,
322180,20251103,0.34,-11.673773987206825,,
322180,20251104,0.44,21.611934891183402,,
322180,20260102,1.22,10.908262245459554,,
322180,20260105,1.17,-7.760718369795471,,
322310,20230627,3.19,2.351222874770942,,
322310,20230703,4.08,25.483623889547168,,
322310,20240103,2.48,-5.658491985792081,,
322310,20240124,2.04,-11.899028025937586,,
322310,20250919,2.71,23.203014283019495,,
322310,20250922,3.14,31.874383675946305,,
322310,20251013,2.3,-19.425435909695345,,
322310,20260313,4.0,-10.591228978868383,,
322310,20260324,7.49,36.726951541233134,,
322310,20260504,5.93,-3.548962864123939,,
322510,20230517,0.75,24.34395833755496,,
322510,20230523,0.55,-26.775310653900995,,
322510,20230524,0.52,-30.234263597474033,,
322510,20230525,0.47,-38.019148502750056,,
322510,20230530,0.51,-4.333533265663925,,
322510,20230601,0.64,22.407147862648923,,
322510,20230622,0.21,-8.243617348508147,,
322510,20230623,0.21,-8.551215010765922,,
322510,20230626,0.21,-8.551215010765922,,
322510,20230713,0.32,35.496483611343855,,
322510,20230714,0.41,-25.7537606633528,,
322510,20230718,0.66,112.43449354712554,,
322510,20230719,0.33,3.523873823187418,,
322510,20230720,0.32,1.8344326187977877,,
322510,20230724,0.21,-65.49881010841234,,
322510,20260313,0.97,-4.770219858718949,,
322780,20201215,1.17,-30.890923156266116,,
322780,20201216,1.18,-30.443771026477307,,
322780,20210405,1.44,20.034919354643964,,
322780,20210715,2.47,117.14250078259508,,
322780,20250804,1.18,13.075457307480276,,
322780,20250805,1.11,6.143849765258214,,
322780,20250812,1.45,31.268517994300705,,
322780,20250829,2.22,23.542893169638667,,
322780,20251013,3.96,0.39532241996931283,,
323210,20210526,,,,
323230,20201216,,,,
323230,20210416,,,,
323230,20230822,,,,
323230,20230825,,,,
323230,20230828,,,,
323230,20230906,,,,
323230,20230907,,,,
323230,20230908,,,,
323230,20230911,,,,
323230,20230919,,,,
323230,20231012,,,,
323230,20231123,,,,
323230,20231124,,,,
323230,20231206,,,,
323280,20210527,0.0,,,
323280,20210528,0.0,,,
323280,20210531,0.21,,,
323280,20230713,6.23,-3.37528066996281,,
323280,20230714,8.3,26.853871764709435,,
323280,20231213,4.14,-6.166980713016567,,
323280,20240123,4.75,4.5327550723957,,
323280,20240530,6.95,-0.25781646596706453,,
323280,20240607,7.57,8.83213798213147,,
323280,20240610,7.61,6.427571921599684,,
323280,20240611,7.23,4.287360013560915,,
323280,20240612,7.15,0.14895894190329884,,
323280,20240619,5.57,-21.99612502823356,,
323280,20240626,4.97,-10.74985087975735,,
323280,20240814,4.45,5.722051821905483,,
323280,20240816,4.7,13.006960625879849,,
323280,20240827,3.19,-19.815277287657107,,
323280,20240828,3.03,-10.374538722207694,,
323280,20240829,2.98,-9.221521581597358,,
323280,20240927,2.8,-0.47685468300157074,,
323280,20240930,2.7,-0.6854974143269965,,
323280,20241002,2.73,-0.6960410297870201,,
323280,20241004,2.7,-1.7576130888594554,,
323280,20241008,2.21,-20.877778007912017,,
323280,20241010,2.14,-20.735977807649164,,
323280,20241018,2.01,-4.803873792621904,,
323280,20251202,5.83,2.4213463198041074,,
323280,20251203,5.92,4.151113873494361,,
323280,20251211,6.06,3.2209947430645647,,
323280,20251215,5.78,-5.678310403553444,,
323280,20260128,5.26,2.506606998919514,,
323280,20260130,4.84,-7.785206650369913,,
323280,20260427,2.94,-4.20849272981817,,
323350,20260121,2.24,12.156835885206196,,
323350,20260122,2.05,-2.4336492330962134,,
323350,20260204,2.77,-24.604547408613474,,
323350,20260209,2.11,-32.666943341040685,,
323350,20260210,2.1,-30.772685515974274,,
323350,20260211,2.07,-24.971939623048122,,
323350,20260219,2.0,-5.4298058184038105,,
323350,20260220,1.97,-6.296481967503165,,
323940,20210531,,,,
323990,20220816,2.73,-7.920842447982912,,
327260,20210201,5.74,11.277693768935615,,
327260,20210202,5.67,8.434739211688758,,
327260,20230209,3.99,-4.586012487186652,,
327260,20250908,2.43,-5.945599120053169,,
327260,20250910,2.69,14.009772865807957,,
327260,20250911,2.63,9.66359196961475,,
327260,20250912,2.48,2.799702305176366,,
327260,20250916,2.12,-11.245762921542912,,
327260,20250922,1.71,-28.70017995692834,,
327260,20250929,1.51,-11.220528097868442,,
327260,20250930,1.47,-12.8829062646867,,
327260,20251002,1.24,-22.30079908256206,,
327260,20251128,1.79,22.412468977113797,,
327260,20251222,1.49,-11.394632952577288,,
327260,20260123,2.01,3.6863584665819182,,
327260,20260126,2.06,2.372410397101765,,
327260,20260203,1.67,-19.695254135064555,,
327260,20260303,1.51,16.13943252519947,,
327260,20260310,1.58,4.688084840923268,,
327260,20260311,1.78,13.235084454516134,,
327260,20260320,1.47,-30.958034664121968,,
327260,20260403,0.99,-13.682186708442268,,
327260,20260414,0.86,-8.906757574634705,,
327260,20260507,0.92,-18.710804975840446,,
328130,20230905,0.74,-0.12254111576910365,,
328130,20230906,0.7,-7.22545199003386,,
329560,20210531,,,,
330350,20250523,1.95,-0.5716088133924213,,
330350,20260225,4.61,-11.875035194540985,,
330730,20251105,1.55,2.182550422760876,,
330730,20251216,1.24,-6.095046056551023,,
330730,20251219,1.5,23.654751275367136,,
330860,20240221,4.45,1.8012436311634072,,
330860,20240222,4.82,15.208646921922075,,
330860,20250922,2.55,-2.299418731972247,,
330860,20251001,2.36,-5.84921784283795,,
330860,20251010,2.39,-4.284418005103696,,
330860,20260205,2.5,0.43684485597925704,,
330860,20260206,2.73,7.2686077902043955,,
330860,20260320,2.95,3.5159211523881684,,
330860,20260323,2.89,-1.4544503957328758,,
330860,20260424,4.86,10.092062997499983,,
330860,20260511,5.62,12.36303680077544,,
330860,20260513,5.44,5.2305531022913465,,
330990,20210531,,,,
331380,20210702,0.0,,,
331380,20210705,0.0,,,
331380,20230705,2.08,0.9419204103918499,,
331380,20240710,3.0,34.877686827559316,,
331380,20240712,7.04,195.90833579363434,,
331380,20240718,5.46,-7.956721765616281,,
331380,20240719,5.4,-23.37610410922594,,
331380,20240722,5.38,-17.66053631068304,,
331380,20251201,0.0,,,
331380,20251202,0.0,,,
331380,20260129,0.0,,,
331520,20210528,0.02,,,
331520,20210531,0.03,,,
331520,20220718,0.04,0.0,,
331520,20260430,1.31,-19.160477141495257,,
331920,20240813,0.76,-5.840376991547613,,
331920,20240814,0.68,-22.837902837902835,,
331920,20260203,0.0,,,
331920,20260210,0.0,,,
331920,20260311,0.0,,,
331920,20260312,0.0,,,
331920,20260317,0.0,,,
331920,20260323,0.0,,,
331920,20260324,0.0,,,
331920,20260330,0.0,,,
331920,20260331,0.0,,,
331920,20260408,0.0,,,
331920,20260409,0.0,,,
331920,20260410,0.0,,,
331920,20260413,0.0,,,
331920,20260414,0.0,,,
331920,20260415,0.0,,,
332290,20220307,0.11,218.71725536589489,,
332290,20220323,0.62,8.655431744332521,,
332290,20250820,0.46,104.67549948533876,,
332570,20230725,2.72,-3.4323434776717954,,
332570,20250131,3.51,43.59505907729919,,
332570,20250206,3.23,25.47670611936539,,
332570,20250908,5.62,-0.523162405836286,,
332570,20250912,6.09,6.2550299939469145,,
332570,20250922,6.88,12.849404531645314,,
332570,20260106,6.74,12.033697263679999,,
332570,20260112,6.23,-5.608647890018581,,
332570,20260504,6.53,-4.039030647531372,,
332570,20260508,5.17,-21.985505471330534,,
332570,20260512,4.4,-32.544683343104595,,
332570,20260513,4.39,-29.36713459111204,,
332710,20210503,,,,
333050,20201216,0.0,,,
333050,20250414,0.78,119.50136573631735,,
333430,20210205,0.0,,,
333430,20220823,3.36,19.024211273291456,,
333430,20220824,3.9,33.3518019660229,,
333430,20241112,1.39,27.90828886453869,,
333430,20250822,4.45,-10.251866678440724,,
333430,20250909,4.92,-10.610385902992236,,
333430,20250910,4.06,-22.984028120261037,,
333430,20250911,3.81,-16.77816972505989,,
334970,20240812,0.01,-29.912508867344524,,
334970,20240816,0.0,-29.975011358473424,,
334970,20241016,0.07,726.1685266052078,,
334970,20241017,0.13,1218.4732115205948,,
335870,20210503,0.0,,,
335870,20210531,2.11,2533.8,,
335870,20210823,2.86,5254.159186116098,,
335870,20220824,1.64,-0.3036673674375101,,
335870,20220829,1.92,26.789417989417984,,
335870,20220902,2.19,17.958769622255467,,
335870,20220905,2.18,13.580823930026042,,
335870,20220906,2.05,4.620327483854125,,
335870,20220913,2.04,-6.968778240970175,,
335870,20220920,1.91,-6.415981198589893,,
335870,20220921,1.91,-6.3572940346476425,,
335870,20220923,1.66,-17.05160879260911,,
335870,20220926,1.5,-25.015928639694174,,
335870,20241112,0.14,-10.098891219658379,,
335870,20241113,0.05,-62.54120467485767,,
335870,20250516,0.31,-2.730866626587236,,
335890,20220404,,,,
335890,20221228,,,,
335890,20230113,,,,
335890,20230119,,,,
335890,20230126,,,,
335890,20230216,,,,
335890,20230217,,,,
335890,20230405,,,,
335890,20230419,,,,
335890,20230503,,,,
335890,20230601,,,,
335890,20230609,,,,
335890,20230612,,,,
335890,20230613,,,,
335890,20230728,,,,
335890,20230804,,,,
335890,20230807,,,,
335890,20231130,,,,
335890,20231201,,,,
335890,20240401,,,,
335890,20250618,,,,
335890,20250627,,,,
335890,20250919,,,,
335890,20250922,,,,
335890,20250923,,,,
336060,20210531,0.0,,,
336060,20211203,1.62,-5.795941474460964,,
336060,20211206,1.59,-7.709728431697938,,
336570,20220401,0.03,0.0,,
336570,20230213,2.38,7.852218190782123,,
336570,20230215,2.43,10.44551702179568,,
336570,20230309,2.46,-3.275109948306254,,
336570,20230509,2.32,-0.8442867292722145,,
336570,20230517,2.55,8.499947272292152,,
336570,20230601,2.19,-9.406713086032036,,
336570,20230608,2.07,-9.959441454813545,,
336570,20230612,2.19,-0.8402679425837278,,
336570,20230613,2.22,4.538284066559584,,
336570,20230614,2.17,2.6510232914651377,,
336570,20230620,2.15,-2.996739498730905,,
336570,20230804,2.58,3.8461590886476715,,
336570,20230807,2.48,1.499181723733889,,
336570,20230808,2.4,-2.815614929605048,,
336570,20230811,2.33,-9.82341187285095,,
336570,20230831,2.25,7.939597730520465,,
336570,20250602,3.2,-2.112345945591354,,
336570,20250612,3.26,0.015702515167426156,,
336570,20250618,3.42,3.2658687149521803,,
336570,20250630,3.42,0.18551145768794797,,
336570,20250707,3.75,9.573961300222745,,
336570,20250708,3.77,9.109702616019021,,
336570,20250709,3.57,2.7066268429776885,,
336570,20250715,3.66,-2.908402466534199,,
336570,20250721,3.51,-2.213719207081477,,
337450,20210531,,,,
337450,20210601,,,,
337450,20220707,,,,
337450,20220708,,,,
337930,20240708,3.56,4.337444768786591,,
337930,20240808,4.53,-3.2803436695887256,,
337930,20240809,4.9,6.206946350981046,,
337930,20240930,4.36,12.758747788696589,,
338220,20230224,1.47,12.400661368606336,,
338220,20230228,1.54,18.073568499646054,,
338220,20230405,2.16,-5.039309536166692,,
338220,20230414,1.93,9.974627339042176,,
338220,20230602,2.53,10.027336596536852,,
338220,20230608,3.18,23.37063590389341,,
338220,20230612,3.23,27.380804697514783,,
338220,20230620,3.79,18.315810695574708,,
338220,20230829,0.72,2.116873160719135,,
338220,20230830,0.7,1.8724910863440192,,
338220,20230831,0.71,2.3198554884687805,,
338220,20230905,0.58,-18.16046303247524,,
338840,20251010,2.15,-6.814305134251331,,
338840,20251021,2.39,16.286441604481826,,
338840,20251022,2.35,2.6355191812882595,,
338840,20251031,2.47,16.27671192582463,,
338840,20251103,2.48,14.521794986062142,,
338840,20251112,2.56,1.3848707612046374,,
338840,20260316,1.27,-5.848207596870003,,
339950,20210414,0.97,846.3917994408711,,
339950,20210415,0.9,775.5710616632952,,
339950,20210629,0.7,21.888603256212512,,
339950,20250407,1.99,-6.1974388279367965,,
340120,20210527,,,,
340120,20210528,,,,
340350,20210531,,,,
340350,20210601,,,,
340360,20210326,0.0,,,
340360,20210330,0.0,,,
340360,20210331,0.0,,,
340360,20210729,1.77,-14.478123965370282,,
340360,20230816,0.56,-16.536475167218956,,
340360,20230818,0.43,-29.903987247957218,,
340360,20231016,1.02,40.28339055195915,,
340360,20231017,0.96,13.766493501498589,,
340360,20231206,2.05,3.024715989109006,,
340360,20240223,2.2,17.771428080050413,,
340360,20240226,2.39,28.354581251431377,,
340440,20210806,0.0,,,
340440,20210809,0.0,,,
340440,20250703,0.9,-7.571731912454438,,
340440,20260326,1.72,-23.15699921203731,,
340440,20260327,2.88,18.215736839521423,,
340570,20230405,2.75,8.04660389105809,,
340570,20230515,2.18,7.1268467860499785,,
340570,20230526,2.97,-8.385113133979527,,
340570,20240409,4.52,-15.952955161102288,,
340570,20240411,4.34,-15.742086014271294,,
340570,20240513,3.98,-1.6267008767343216,,
340570,20240516,3.98,1.5555006767803414,,
340570,20240820,2.94,4.24605051350917,,
340570,20250204,1.46,-2.0223614694679926,,
340810,20250605,0.38,-22.311455737099607,,
340930,20230418,4.17,6.34989006619695,,
340930,20230419,4.1,6.944071393484474,,
341160,20220907,,,,
341160,20220908,,,,
341160,20220913,,,,
341160,20220914,,,,
342550,20210531,,,,
344050,20210528,,,,
344050,20210531,,,,
344050,20221101,,,,
344050,20221212,,,,
344050,20221213,,,,
344050,20221227,,,,
347140,20210426,,,,
347140,20210427,,,,
347700,20241212,0.0,,,
347700,20250205,0.0,,,
347700,20250206,0.0,,,
347700,20250211,0.0,,,
347700,20250212,0.0,,,
347700,20250213,0.0,,,
347700,20250423,0.0,,,
347700,20250425,0.0,,,
347700,20250715,0.0,,,
347700,20260102,0.0,-0.04997501249375258,,
347700,20260123,0.0,,,
347700,20260129,0.0,,,
347700,20260130,0.0,,,
347700,20260206,0.0,,,
347700,20260213,0.0,,,
347770,20220103,5.51,0.3238856676390345,,
347850,20250611,5.65,-5.279739729165012,,
347850,20250616,6.5,11.95560170821739,,
347850,20250617,6.59,15.721161690324692,,
347850,20250619,6.47,8.548507264945272,,
347850,20250829,3.91,6.694210922531152,,
347850,20250908,4.29,9.113027727855027,,
347890,20230322,5.01,2.2116423391257634,,
348080,20250508,0.0,,,
348210,20230530,2.34,2.505951415406593,,
348210,20230531,2.41,2.5568569285324694,,
348210,20230601,2.83,22.170736131144153,,
348210,20230613,2.91,1.941897281960614,,
348210,20230615,2.92,1.135790090544786,,
348210,20230727,2.94,9.993319290457547,,
348210,20230728,2.93,9.393508690521003,,
348210,20230801,3.42,29.707608857185306,,
348210,20251202,2.75,-0.2128305427351318,,
348210,20251203,2.76,0.15003414570211593,,
348210,20251204,2.76,-6.405358344088863,,
348210,20260126,1.69,-4.5016077170418,,
348210,20260127,1.67,-5.533486952198152,,
348210,20260128,1.56,-9.193831632093074,,
348210,20260130,1.38,-15.91549295774648,,
348340,20260113,0.05,-1.4148103552077074,,
348340,20260114,0.05,-3.06766917293233,,
348340,20260116,0.07,23.768673273184437,,
348340,20260121,0.03,-14.44306546695625,,
348350,20230621,1.29,44.327966645983686,,
348350,20250627,2.24,111.44029506685106,,
348370,20240115,4.0,9.29007063612155,,
348370,20240116,4.04,9.677414061589818,,
348370,20240118,4.02,5.689083187530319,,
348370,20240129,3.86,-3.797896020917202,,
348370,20240130,3.95,-0.40353452058525807,,
348370,20240201,3.24,-15.276509051641597,,
348370,20240206,2.6,-32.1045571316368,,
348370,20240213,2.33,-19.11774803995622,,
348370,20240214,2.26,-15.469556804469997,,
348370,20240219,1.96,-19.850581652396727,,
348370,20240220,1.87,-19.174894252425823,,
351320,20210806,0.0,,,
351320,20211103,0.37,-10.316510767892106,,
351320,20211104,0.37,-0.3042658066086501,,
351320,20211110,0.47,25.99599781699109,,
351330,20240325,4.71,23.628589383666544,,
351330,20240524,7.11,10.659837616476642,,
352480,20221205,0.94,5.796715194723001,,
352480,20221207,0.97,2.61852723604572,,
352480,20221227,0.39,-13.252097742893698,,
352480,20230119,0.44,33.479427549194995,,
352480,20230210,0.78,-2.211810444729656,,
352480,20230309,0.86,3.3258453535114585,,
352480,20230317,0.85,5.542926655444003,,
352480,20230320,0.85,-8.408497950055905,,
352480,20230327,1.22,42.43858200885955,,
352480,20230329,1.29,7.5352002438682675,,
352480,20230516,1.25,24.122625318103808,,
352480,20230517,1.39,30.52065637426027,,
352480,20230616,0.98,-17.70784796645144,,
352480,20230629,1.06,15.308875536111621,,
352480,20230807,1.25,2.8526367989334167,,
352480,20230811,1.32,7.9396463705168285,,
352480,20230816,1.3,-9.772402707159067,,
352480,20240401,1.09,15.374310563166539,,
352480,20240404,1.04,-3.8293826731632397,,
352480,20240521,0.68,-20.38576114801034,,
352480,20240612,0.86,15.648798965015942,,
352480,20240618,0.87,-4.110469550059914,,
352480,20240627,0.95,17.718881016010002,,
352480,20240628,0.89,17.3517284302793,,
353810,20240610,2.0,-1.5598945803681041,,
353810,20250116,1.04,-3.5577676144246007,,
353810,20250214,1.36,0.09076034156567658,,
353810,20250730,1.31,0.19752801201340375,,
353810,20260127,2.57,-10.963267719702586,,
353810,20260203,2.08,-18.967839743168526,,
353810,20260204,2.0,-21.236733039973267,,
353810,20260212,1.79,-10.564846622069545,,
354200,20260202,0.0,,,
354320,20260109,2.0,25.64659601326953,,
354320,20260112,3.7,134.3330632250924,,
354320,20260113,3.9,146.72271231983564,,
354320,20260115,2.6,64.35605500517522,,
354320,20260123,1.65,-34.9976075674482,,
354320,20260126,1.6,-30.438777233575408,,
354320,20260127,1.57,-23.82745121567098,,
354320,20260128,1.56,-20.988353347331334,,
354320,20260129,1.53,-10.825200449878459,,
354320,20260413,0.51,13.99546204620461,,
354320,20260414,0.53,12.870933142652841,,
354320,20260422,0.51,-8.383894098179812,,
354320,20260427,0.45,-11.94298035457595,,
354320,20260429,0.46,-8.78386514148104,,
355150,20230127,0.29,-3.0463413133115846,,
355150,20230130,0.17,-44.310419102714015,,
355150,20230214,0.17,0.0,,
355150,20230215,0.0,-100.0,,
355150,20240202,0.63,-79.45229553238092,,
355150,20240513,0.19,226.42082429501085,,
355150,20240530,0.72,58.022562130679404,,
355150,20251015,1.62,-4.844776455572653,,
355150,20260204,1.09,35.2932866627949,,
355150,20260212,0.91,-14.70619971944801,,
355150,20260223,0.85,-2.3097273097273052,,
355150,20260226,1.17,38.247802239086326,,
355150,20260423,2.1,17.018330054613774,,
355150,20260424,2.07,23.355850550519364,,
355150,20260427,2.15,22.239110988283727,,
355150,20260429,1.52,-19.22805685147011,,
355150,20260508,1.2,-20.649618858927433,,
355150,20260511,1.16,-19.881342206260342,,
356680,20241212,4.39,-8.562340633623243,,
356680,20241216,4.19,-7.486001406986698,,
356680,20250102,0.66,-21.417784158850083,,
356680,20260415,4.2,-1.696366856306164,,
356680,20260416,4.41,4.443274406467879,,
356680,20260513,0.47,-7.2459392548759105,,
356860,20250828,6.0,-8.382606810809978,,
356860,20250909,6.26,4.251575346170489,,
356860,20250910,6.33,6.9117672258683704,,
356860,20250915,7.05,16.538001412773017,,
356860,20250922,6.51,-7.672815438927893,,
356860,20250923,6.18,-13.265757910097165,,
356860,20250924,5.61,-29.192681845781763,,
356860,20251001,4.42,-21.19327864878262,,
356860,20251002,4.39,-19.200981061108813,,
356860,20260319,6.65,3.8956569182724055,,
356860,20260416,2.77,-48.46646151522589,,
356860,20260504,1.96,-8.448420913327471,,
356860,20260506,1.9,-9.615003887142493,,
356860,20260508,1.78,-11.660090955636537,,
357550,20220915,2.85,-4.236772754915874,,
357550,20220922,2.46,-13.574782541759678,,
357550,20221116,2.66,3.8262270080743344,,
357550,20221124,2.74,-0.3134671059199401,,
357550,20230207,2.1,-4.695173967417865,,
357550,20230208,2.16,-1.914293558289859,,
357550,20230309,2.33,4.349563657124222,,
357550,20230310,2.25,1.2774802011107145,,
357550,20230320,4.84,139.00121163896776,,
357550,20230328,3.47,-30.520738356530565,,
357550,20230329,3.41,-43.59403006692939,,
357550,20250717,0.94,-1.1052241782031569,,
357550,20251203,1.09,-1.1933919618640543,,
357550,20251210,1.15,5.518308406395045,,
357550,20251222,1.16,-3.391925709289356,,
357580,20230821,2.06,-7.174050405112498,,
357580,20250911,1.31,-3.6278533040304484,,
357580,20250923,1.49,1.1505758909726937,,
357580,20260123,1.88,12.306681730996605,,
357580,20260126,2.07,13.10805417854688,,
357580,20260127,2.07,13.293011859162164,,
357580,20260203,1.8,-12.68774737346019,,
357580,20260311,0.64,-17.09011752547851,,
357580,20260312,0.66,-13.69731695223404,,
357580,20260313,0.56,-15.480561347848887,,
357780,20230703,0.27,0.870686875201554,,
357780,20230712,0.31,3.3702828266362284,,
357780,20230713,0.3,-6.131709587340984,,
357780,20230728,0.29,-12.616805033319679,,
357780,20231201,0.41,14.400389199708098,,
357780,20231208,0.41,0.4465234956410713,,
357780,20231226,0.51,5.196993260756866,,
357780,20240102,0.59,13.56937892125869,,
357780,20240521,0.37,-7.070518213829424,,
357780,20240528,0.34,-7.310039568104088,,
357780,20250915,0.69,-10.321939915583878,,
357780,20250916,0.77,2.4177208724226684,,
357780,20250917,0.86,13.564658259899055,,
357780,20250918,0.92,16.169532057911074,,
357780,20260121,0.58,-12.924495940846892,,
357780,20260127,0.43,-31.324395693682717,,
357780,20260128,0.4,-30.49549155213166,,
357780,20260129,0.37,-29.130309019910328,,
357780,20260130,0.34,-34.72298671772167,,
357880,20260312,0.06,113.26040717107264,,
357880,20260313,0.06,94.31771535800154,,
357880,20260316,0.06,121.13428280773144,,
358570,20250226,0.95,-17.45260191024852,,
358570,20250516,1.32,13.212214320476857,,
358570,20250610,1.41,0.31734636252021,,
358570,20250611,1.44,0.15660988812460364,,
358570,20250619,1.44,-2.1777069331010757,,
359090,20240402,1.74,-0.005714879467999534,,
359090,20240403,1.73,-0.0683504104688093,,
359090,20240419,2.56,3.705331646697285,,
360350,20260311,1.27,11.511470368848098,,
360350,20260312,1.41,31.069535892082854,,
360350,20260313,2.48,123.71423198671137,,
360350,20260317,1.79,37.039065840102616,,
360350,20260319,1.71,20.39035985150153,,
360350,20260320,1.71,-31.37621619349823,,
360350,20260324,1.64,-7.849197141492237,,
361390,20241107,1.76,-5.493746260577225,,
361390,20260106,3.03,5.213969889500603,,
361390,20260326,4.38,-13.076562200871377,,
361670,20240524,0.16,157.7590884427564,,
361670,20240527,0.06,1.8528761061946897,,
361670,20240610,0.0,-98.11320754716981,,
362320,20240613,3.69,8.661538835249715,,
362320,20240617,5.52,49.74654566266046,,
362320,20240618,5.88,59.60219867399559,,
362320,20250723,4.82,-14.062183272746932,,
363250,20230404,5.47,54.88338519385503,,
363250,20230407,7.83,81.27282733776954,,
363250,20230510,4.64,4.775134684954319,,
363250,20230524,5.84,16.451680509421006,,
363250,20230531,5.72,4.908502572291162,,
363250,20230605,5.55,2.436963177140905,,
363250,20230630,6.84,2.3346345275977676,,
363250,20230703,6.74,2.3927261473818184,,
363250,20230704,6.54,2.264911018952298,,
363250,20230705,6.6,3.380962009390931,,
363250,20230908,4.5,-1.2061558574611664,,
363260,20240524,5.83,-55.24991320182904,,
365270,20240320,0.86,6.099498731465802,,
365270,20240408,1.86,8.973885916508738,,
365270,20260119,0.03,0.0,,
365270,20260120,0.03,0.0,,
365270,20260130,0.03,0.0,,
365270,20260203,0.03,9.065472859541135,,
365270,20260213,0.03,-1.0587612493382692,,
365270,20260219,0.03,-1.0587612493382692,,
365270,20260220,0.03,-4.129168872419264,,
365270,20260225,0.03,-7.3836276083467105,,
365270,20260227,0.03,-6.073992269464378,,
365340,20260119,0.3,-6.888071936012718,,
365340,20260122,0.32,5.61159329632237,,
365340,20260126,0.37,24.134987328264646,,
365340,20260127,0.41,40.92353607649155,,
365340,20260128,0.37,23.315448950607554,,
365590,20230412,0.39,-15.18804884996966,,
365590,20260115,0.0,0.0,,
366030,20251110,3.88,-3.8586112790678695,,
366330,20230602,,,,
366330,20230607,,,,
366330,20230621,,,,
366330,20230623,,,,
366330,20230626,,,,
367360,20230818,,,,
367360,20230823,,,,
367360,20230824,,,,
367360,20230831,,,,
367360,20230901,,,,
367360,20230908,,,,
367360,20230911,,,,
367360,20230912,,,,
367360,20230914,,,,
367360,20230915,,,,
367460,20220914,,,,
367460,20220922,,,,
367480,20230414,,,,
367480,20230417,,,,
367480,20230418,,,,
367480,20230419,,,,
368770,20220427,0.17,13.464991023339312,,
368770,20230629,3.33,17.2983496730283,,
368770,20250106,3.03,3.991034240572877,,
368770,20250211,4.11,-0.5991831723518137,,
368770,20250307,3.4,-6.074940242917148,,
368770,20250313,3.61,3.960634434314092,,
368770,20251215,1.97,-13.217740989237214,,
368770,20251219,1.89,-12.44620600413352,,
368770,20251222,1.97,0.009372215222924751,,
368770,20260102,2.0,10.077472844484014,,
368770,20260105,2.12,6.097117175037758,,
368770,20260109,2.17,8.37943550341751,,
368770,20260112,2.02,-4.374290769499012,,
368770,20260121,1.38,-30.012074710359794,,
368770,20260324,2.75,-2.650922277407186,,
368770,20260325,2.75,-1.9268389799698804,,
370090,20230912,4.07,-27.92344919560702,,
371950,20240620,1.98,-14.922367481606392,,
371950,20260209,0.18,-6.475893842060865,,
371950,20260220,0.18,-1.7129814819172196,,
371950,20260224,0.15,-13.232532154149723,,
372290,20231110,,,,
372290,20231127,,,,
372290,20231220,,,,
372290,20231221,,,,
372290,20231222,,,,
372290,20240110,,,,
372320,20250722,0.55,0.12874633258643797,,
372320,20250903,0.57,1.803900523240931,,
372320,20250908,0.54,-0.8289091455474296,,
372320,20250912,0.56,-0.09178129130158474,,
372320,20250916,0.55,2.0927001768123343,,
372320,20251002,0.53,3.620537070548302,,
372320,20260106,0.51,-3.10723172728562,,
372320,20260107,0.49,-8.762372439192823,,
372320,20260415,0.1,-5.558013494082514,,
373200,20220408,0.73,125.2926758197494,,
373200,20220411,1.34,311.3229645705231,,
373200,20220421,0.64,-25.989530955880458,,
