date,code,strategy,entry_date,exit_date,net_pct,gross_pct,score_tv,news_sent_7d,news_cnt_7d,crd_remn_rt_x,crd_remn_chg_5d_x,for_net5_db,ins_net5_db,rsi_db,macd_hist_db,bb_pct_db,rsi14,atr_pct,vol_ratio,tv_ratio,for_5d,ins_5d,mcap_class,vix,vix_chg_5d,sox_ret_5d,usdkrw_chg_5d,kospi_ret_20d,crd_remn_rt_y,crd_remn_chg_5d_y,prm_net_5d_ratio,prm_net_5d_raw,stop_pct_used,entry_price,stop_hit,stop_net,actual_net,stop_better
20210428,049430,h252_40,20210429,20210625,30.1719,30.5019,3239305650.0,,0,,,-412.0,-28.0,,,,77.1934,4.8045,1.4735,1.6631,-3.4718,,3.0,17.28,-7.643,1.4465,-0.8877,1.9431,1.59,30.724661261310125,,,-10.0,12950.0,True,-10.245,30.172,False
20210428,241820,h252_40,20210429,20210625,-7.8601,-7.5301,19114890300.0,,0,,,5505.0,478.0,,,,83.3543,5.5517,1.2159,1.3769,8.3304,0.7236,3.0,17.28,-7.643,1.4465,-0.8877,1.9431,0.41,4.012778934120731,,,-10.0,66400.0,True,-10.245,-7.86,False
20210428,013720,h252_40,20210429,20210625,10.9169,11.2469,24869100550.0,0.0,1,,,4225.0,145.0,82.54,311.3918,1.3154,82.4214,5.6755,7.0937,9.3381,25.2597,0.8668,3.0,17.28,-7.643,1.4465,-0.8877,1.9431,3.37,1.117894729140989,,,-10.0,20450.0,True,-10.245,10.917,False
20210428,101930,h252_40,20210429,20210625,9.1938,9.5238,8120227000.0,,0,,,20.0,0.0,81.48,22.3087,1.237,81.4847,5.3885,3.6651,4.3568,0.1939,-0.0,3.0,17.28,-7.643,1.4465,-0.8877,1.9431,1.24,-0.3521637177574033,,,-10.0,11550.0,True,-10.245,9.194,False
20210428,151910,h500_20,20210429,20210528,-38.1282,-37.7982,9634337750.0,,0,,,,,,,,75.0445,5.5691,1.0797,1.3262,1.1356,0.0046,2.0,17.28,-7.643,1.4465,-0.8877,1.9431,,,,,-10.0,10900.0,True,-10.245,-38.128,True
20210428,241820,h500_20,20210429,20210528,-18.1011,-17.7711,19114890300.0,,0,,,5505.0,478.0,,,,83.3543,5.5517,1.2159,1.3769,8.3304,0.7236,3.0,17.28,-7.643,1.4465,-0.8877,1.9431,0.41,4.012778934120731,,,-10.0,66400.0,True,-10.245,-18.101,True
20210429,171120,h252_40,20210430,20210628,-5.1335,-4.8035,18662290890.0,,0,,,373.0,594.0,,,,84.0731,3.8921,12.345,14.1112,1.7044,,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,1.52,-6.466535209254431,,,-10.0,11450.0,True,-10.245,-5.134,False
20210429,071460,h500_20,20210430,20210531,5.4107,5.7407,9319451140.0,,0,,,,,,,,77.708,6.4708,1.6635,2.0481,-8.5653,7.1578,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,,,,,-10.0,5400.0,False,5.411,5.411,False
20210429,013720,h500_20,20210430,20210531,50.4089,50.7389,13923069300.0,0.0,2,,,5526.0,13.0,83.52,396.7993,1.1673,83.4269,5.7783,2.7956,3.5982,32.1765,0.0777,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,3.3,-1.3209327402614934,,,-10.0,20300.0,False,50.409,50.409,False
20210429,013720,h500_40_MKT,20210430,20210628,11.739,12.069,13923069300.0,0.0,2,,,5526.0,13.0,83.52,396.7993,1.1673,83.4269,5.7783,2.7956,3.5982,32.1765,0.0777,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,3.3,-1.3209327402614934,,,-10.0,20300.0,True,-10.245,11.739,False
20210429,084110,h252_40,20210430,20210628,-13.8964,-13.5664,166099143700.0,-0.4664,2,,,-4313.0,3141.0,75.59,1485.1313,0.9664,75.5806,8.0633,2.3248,2.7454,-5.1588,3.7576,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,1.71,-48.433737342513695,,,-10.0,71500.0,True,-10.245,-13.896,True
20210429,088390,h500_20,20210430,20210531,-11.6365,-11.3065,7937427100.0,,0,,,1347.0,164.0,82.25,-67.0773,,81.4588,5.7516,0.9626,1.1408,7.154,0.8667,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,2.45,6.088556631140096,,,-10.0,19900.0,True,-10.245,-11.636,True
20210429,205470,h252_40,20210430,20210628,-32.9307,-32.6007,198429019650.0,,0,,,-690.0,-1243.0,98.98,81.1698,,94.5838,12.3814,0.5251,0.9745,,,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,1.25,-32.99948507094664,,,-10.0,27300.0,True,-14.714,-32.931,True
20210429,255440,h252_40,20210430,20210628,-1.1279,-0.7979,7181345800.0,,0,,,104.0,2509.0,,,,78.3819,4.5588,1.7973,1.985,0.4275,,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,3.18,-8.88276600365472,,,-10.0,18800.0,True,-10.245,-1.128,False
20210429,017480,h500_40_MKT,20210430,20210628,-3.2608,-2.9308,126093648120.0,,0,,,-3745.0,261.0,82.24,258.9778,1.2213,82.2401,6.2425,14.4731,18.0986,-28.5198,1.9915,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,3.87,99.59113222901846,,,-10.0,8530.0,True,-10.245,-3.261,False
20210429,084110,h500_20,20210430,20210531,-2.4279,-2.0979,166099143700.0,-0.4664,2,,,-4313.0,3141.0,75.59,1485.1313,0.9664,75.5806,8.0633,2.3248,2.7454,-5.1588,3.7576,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,1.71,-48.433737342513695,,,-10.0,71500.0,True,-10.245,-2.428,False
20210429,013720,h252_40,20210430,20210628,11.739,12.069,13923069300.0,0.0,2,,,5526.0,13.0,83.52,396.7993,1.1673,83.4269,5.7783,2.7956,3.5982,32.1765,0.0777,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,3.3,-1.3209327402614934,,,-10.0,20300.0,True,-10.245,11.739,False
20210429,036620,h252_40,20210430,20210628,42.6452,42.9752,3011522785.0,,0,,,649.0,412.0,,,,85.6046,5.4356,3.2242,3.831,7.5906,4.8113,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,0.06,-38.23607855247828,,,-10.0,1210.0,False,42.645,42.645,False
20210429,017480,h252_40,20210430,20210628,-3.2608,-2.9308,126093648120.0,,0,,,-3745.0,261.0,82.24,258.9778,1.2213,82.2401,6.2425,14.4731,18.0986,-28.5198,1.9915,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,3.87,99.59113222901846,,,-10.0,8530.0,True,-10.245,-3.261,False
20210429,205470,h500_40_MKT,20210430,20210628,-32.9307,-32.6007,198429019650.0,,0,,,-690.0,-1243.0,98.98,81.1698,,94.5838,12.3814,0.5251,0.9745,,,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,1.25,-32.99948507094664,,,-10.0,27300.0,True,-14.714,-32.931,True
20210429,171120,h500_20,20210430,20210531,-11.247,-10.917,18662290890.0,,0,,,373.0,594.0,,,,84.0731,3.8921,12.345,14.1112,1.7044,,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,1.52,-6.466535209254431,,,-10.0,11450.0,True,-10.245,-11.247,True
20210429,171120,h500_40_MKT,20210430,20210628,-5.1335,-4.8035,18662290890.0,,0,,,373.0,594.0,,,,84.0731,3.8921,12.345,14.1112,1.7044,,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,1.52,-6.466535209254431,,,-10.0,11450.0,True,-10.245,-5.134,False
20210429,088390,h500_40_MKT,20210430,20210628,13.9916,14.3216,7937427100.0,,0,,,1347.0,164.0,82.25,-67.0773,,81.4588,5.7516,0.9626,1.1408,7.154,0.8667,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,2.45,6.088556631140096,,,-10.0,19900.0,True,-10.245,13.992,False
20210429,017480,h500_20,20210430,20210531,-7.9502,-7.6202,126093648120.0,,0,,,-3745.0,261.0,82.24,258.9778,1.2213,82.2401,6.2425,14.4731,18.0986,-28.5198,1.9915,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,3.87,99.59113222901846,,,-10.0,8530.0,True,-10.245,-7.95,False
20210429,084110,h500_40_MKT,20210430,20210628,-13.8964,-13.5664,166099143700.0,-0.4664,2,,,-4313.0,3141.0,75.59,1485.1313,0.9664,75.5806,8.0633,2.3248,2.7454,-5.1588,3.7576,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,1.71,-48.433737342513695,,,-10.0,71500.0,True,-10.245,-13.896,True
20210429,071460,h500_40_MKT,20210430,20210628,-0.33,0.0,9319451140.0,,0,,,,,,,,77.708,6.4708,1.6635,2.0481,-8.5653,7.1578,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,,,,,-10.0,5400.0,False,-0.33,-0.33,False
20210429,205470,h500_20,20210430,20210531,-51.6121,-51.2821,198429019650.0,,0,,,-690.0,-1243.0,98.98,81.1698,,94.5838,12.3814,0.5251,0.9745,,,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,1.25,-32.99948507094664,,,-10.0,27300.0,True,-14.714,-51.612,True
20210429,088390,h252_40,20210430,20210628,13.9916,14.3216,7937427100.0,,0,,,1347.0,164.0,82.25,-67.0773,,81.4588,5.7516,0.9626,1.1408,7.154,0.8667,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,2.45,6.088556631140096,,,-10.0,19900.0,True,-10.245,13.992,False
20210429,071460,h252_40,20210430,20210628,-0.33,0.0,9319451140.0,,0,,,,,,,,77.708,6.4708,1.6635,2.0481,-8.5653,7.1578,3.0,17.61,1.6157,0.1727,-0.8877,1.5027,,,,,-10.0,5400.0,False,-0.33,-0.33,False
20210430,151910,h500_20,20210503,20210601,-43.4576,-43.1276,20441383150.0,,0,,,,,,,,79.7966,5.5701,2.2464,2.837,2.7793,0.0995,2.0,18.61,1.6157,0.1727,-0.8877,0.3331,,,,,-10.0,12150.0,True,-33.661,-43.458,True
20210430,084110,h252_40,20210503,20210629,-15.4526,-15.1226,265589032300.0,-0.4664,2,,,-5955.0,9594.0,77.84,1897.16,0.9848,77.8394,8.3046,2.8903,3.8631,-6.6807,10.7639,3.0,18.61,1.6157,0.1727,-0.8877,0.3331,1.38,-53.689755492627135,,,-10.0,73400.0,True,-10.245,-15.453,True
20210430,014940,h500_40_MKT,20210503,20210629,0.6152,0.9452,38748590410.0,0.0,30,,,433.0,263.0,85.09,123.8269,1.1704,85.0859,5.7057,3.5485,4.3835,1.8008,1.0939,3.0,18.61,1.6157,0.1727,-0.8877,0.3331,0.87,-2.846885735876026,,,-10.0,5290.0,True,-10.245,0.615,False
20210430,032280,h252_40,20210503,20210629,-9.7004,-9.3704,13486340710.0,,0,,,-356.0,0.0,79.72,-14.8035,,79.6095,6.1685,2.8414,3.2781,-6.3674,,3.0,18.61,1.6157,0.1727,-0.8877,0.3331,2.72,-4.005339876196223,,,-10.0,3415.0,True,-10.245,-9.7,False
20210430,014940,h500_20,20210503,20210601,-1.6533,-1.3233,38748590410.0,0.0,30,,,433.0,263.0,85.09,123.8269,1.1704,85.0859,5.7057,3.5485,4.3835,1.8008,1.0939,3.0,18.61,1.6157,0.1727,-0.8877,0.3331,0.87,-2.846885735876026,,,-10.0,5290.0,True,-10.245,-1.653,False
20210430,084110,h500_20,20210503,20210601,-6.7333,-6.4033,265589032300.0,-0.4664,2,,,-5955.0,9594.0,77.84,1897.16,0.9848,77.8394,8.3046,2.8903,3.8631,-6.6807,10.7639,3.0,18.61,1.6157,0.1727,-0.8877,0.3331,1.38,-53.689755492627135,,,-10.0,73400.0,True,-10.245,-6.733,False
20210430,123330,h252_40,20210503,20210629,7.2801,7.6101,9318691130.0,,0,,,-462.0,-18.0,,,,72.808,4.7316,18.3213,21.4431,-8.8099,-0.3504,3.0,18.61,1.6157,0.1727,-0.8877,0.3331,0.27,42.50289184499712,,,-10.0,7490.0,False,7.28,7.28,False
20210430,038390,h252_40,20210503,20210629,-1.0707,-0.7407,7900076350.0,,0,,,672.0,1230.0,,,,83.1958,3.7611,6.7776,7.786,2.9459,5.3915,3.0,18.61,1.6157,0.1727,-0.8877,0.3331,1.17,24.157786180818142,,,-10.0,27000.0,False,-1.071,-1.071,False
20210430,151910,h252_40,20210503,20210629,-46.6674,-46.3374,20441383150.0,,0,,,,,,,,79.7966,5.5701,2.2464,2.837,2.7793,0.0995,2.0,18.61,1.6157,0.1727,-0.8877,0.3331,,,,,-10.0,12150.0,True,-33.661,-46.667,True
20210430,032280,h500_20,20210503,20210601,4.648,4.978,13486340710.0,,0,,,-356.0,0.0,79.72,-14.8035,,79.6095,6.1685,2.8414,3.2781,-6.3674,,3.0,18.61,1.6157,0.1727,-0.8877,0.3331,2.72,-4.005339876196223,,,-10.0,3415.0,False,4.648,4.648,False
20210430,044780,h252_40,20210503,20210629,4.9574,5.2874,2612541425.0,,0,,,124.0,-33.0,,,,74.2618,3.0373,5.1178,5.4224,3.093,-0.822,3.0,18.61,1.6157,0.1727,-0.8877,0.3331,0.97,18.155886757469865,,,-10.0,2175.0,False,4.957,4.957,False
20210430,151910,h500_40_MKT,20210503,20210629,-46.6674,-46.3374,20441383150.0,,0,,,,,,,,79.7966,5.5701,2.2464,2.837,2.7793,0.0995,2.0,18.61,1.6157,0.1727,-0.8877,0.3331,,,,,-10.0,12150.0,True,-33.661,-46.667,True
20210430,032280,h500_40_MKT,20210503,20210629,-9.7004,-9.3704,13486340710.0,,0,,,-356.0,0.0,79.72,-14.8035,,79.6095,6.1685,2.8414,3.2781,-6.3674,,3.0,18.61,1.6157,0.1727,-0.8877,0.3331,2.72,-4.005339876196223,,,-10.0,3415.0,True,-10.245,-9.7,False
20210430,038390,h500_40_MKT,20210503,20210629,-1.0707,-0.7407,7900076350.0,,0,,,672.0,1230.0,,,,83.1958,3.7611,6.7776,7.786,2.9459,5.3915,3.0,18.61,1.6157,0.1727,-0.8877,0.3331,1.17,24.157786180818142,,,-10.0,27000.0,False,-1.071,-1.071,False
20210430,084110,h500_40_MKT,20210503,20210629,-15.4526,-15.1226,265589032300.0,-0.4664,2,,,-5955.0,9594.0,77.84,1897.16,0.9848,77.8394,8.3046,2.8903,3.8631,-6.6807,10.7639,3.0,18.61,1.6157,0.1727,-0.8877,0.3331,1.38,-53.689755492627135,,,-10.0,73400.0,True,-10.245,-15.453,True
20210430,014940,h252_40,20210503,20210629,0.6152,0.9452,38748590410.0,0.0,30,,,433.0,263.0,85.09,123.8269,1.1704,85.0859,5.7057,3.5485,4.3835,1.8008,1.0939,3.0,18.61,1.6157,0.1727,-0.8877,0.3331,0.87,-2.846885735876026,,,-10.0,5290.0,True,-10.245,0.615,False
20210430,038390,h500_20,20210503,20210601,9.1144,9.4444,7900076350.0,,0,,,672.0,1230.0,,,,83.1958,3.7611,6.7776,7.786,2.9459,5.3915,3.0,18.61,1.6157,0.1727,-0.8877,0.3331,1.17,24.157786180818142,,,-10.0,27000.0,False,9.114,9.114,False
20210430,073010,h252_40,20210503,20210629,-9.6185,-9.2885,43350000150.0,0.0,15,,,-725.0,81.0,87.69,41.4973,1.3962,87.7212,5.2612,18.0021,22.0466,-7.7692,,3.0,18.61,1.6157,0.1727,-0.8877,0.3331,2.06,6.851642371428279,,,-10.0,2530.0,True,-10.245,-9.618,False
20210503,016790,h252_40,20210504,20210630,-11.6365,-11.3065,141262148350.0,,0,,,-120.0,520.0,77.73,18.6566,1.4576,77.6063,5.5387,31.241,37.6268,-0.9629,,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,5.26,8.368963740624014,,,-10.0,19900.0,True,-10.245,-11.636,True
20210503,101930,h500_20,20210504,20210602,0.4452,0.7752,33719024300.0,0.0,14,,,-805.0,72.0,79.55,36.7851,1.2175,79.5527,7.4992,12.048,14.9479,-6.6874,0.6006,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,1.65,24.05059232779212,,,-10.0,12900.0,True,-10.245,0.445,False
20210503,092460,h500_40_MKT,20210504,20210630,-12.1349,-11.8049,53514037980.0,,0,,,-161.0,-1491.0,84.27,130.6703,1.5409,84.2295,4.37,51.2669,64.7362,-1.3358,,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,1.62,30.175336100487083,,,-10.0,10250.0,True,-10.245,-12.135,True
20210503,097870,h500_40_MKT,20210504,20210630,-8.1489,-7.8189,53321707900.0,,0,,,-544.0,-58.0,80.61,99.2167,1.4882,80.6138,4.2362,37.4062,45.5835,-5.7114,,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,2.15,-1.0830617134716225,,,-10.0,12150.0,True,-10.245,-8.149,False
20210503,023790,h500_20,20210504,20210602,-20.2144,-19.8844,22070527660.0,,0,,,-644.0,236.0,82.47,100.418,1.3715,82.4451,6.4713,8.7917,11.1274,-9.9236,3.6348,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,0.95,-1.9406424777268727,,,-10.0,8650.0,True,-10.245,-20.214,True
20210503,123330,h252_40,20210504,20210630,-4.2446,-3.9146,6191896430.0,,0,,,-241.0,-7.0,,,,79.0587,4.9381,5.8498,7.0688,-4.0955,-0.1219,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,0.28,0.2002904211106049,,,-10.0,8430.0,False,-4.245,-4.245,False
20210503,104480,h500_20,20210504,20210602,-17.4652,-17.1352,234207425110.0,0.0,1,,,-1447.0,-1839.0,77.22,161.4716,0.9329,77.2171,7.6734,2.2974,3.1115,-2.1395,-2.7189,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,3.37,-37.0372152556564,,,-10.0,7470.0,True,-10.245,-17.465,True
20210503,092460,h500_20,20210504,20210602,-7.0617,-6.7317,53514037980.0,,0,,,-161.0,-1491.0,84.27,130.6703,1.5409,84.2295,4.37,51.2669,64.7362,-1.3358,,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,1.62,30.175336100487083,,,-10.0,10250.0,True,-10.245,-7.062,False
20210503,071460,h500_40_MKT,20210504,20210630,-17.7484,-17.4184,31453901920.0,,0,,,,,,,,82.5673,6.8819,4.5549,6.2729,-9.6138,,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,,,,,-10.0,6430.0,True,-10.245,-17.748,True
20210503,013720,h252_40,20210504,20210630,-4.3384,-4.0084,11922763700.0,0.0,2,,,2519.0,-45.0,87.82,522.4151,1.1272,87.7453,5.7288,1.9079,2.5707,12.8625,-0.227,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,2.94,-11.371299009142977,,,-10.0,23700.0,True,-10.245,-4.338,False
20210503,108380,h500_20,20210504,20210602,-6.4476,-6.1176,56731870200.0,,0,,,-572.0,101.0,82.01,241.7132,1.4733,82.0073,3.8788,30.3937,36.0142,-2.8041,0.4946,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,2.82,1.611884404538988,,,-10.0,21250.0,True,-10.245,-6.448,False
20210503,097870,h500_20,20210504,20210602,14.4848,14.8148,53321707900.0,,0,,,-544.0,-58.0,80.61,99.2167,1.4882,80.6138,4.2362,37.4062,45.5835,-5.7114,,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,2.15,-1.0830617134716225,,,-10.0,12150.0,False,14.485,14.485,False
20210503,014940,h500_20,20210504,20210602,-18.8599,-18.5299,114348629480.0,0.0,30,,,-776.0,1486.0,90.44,204.2203,1.3058,90.4448,6.0465,7.8602,10.795,-2.6736,5.1288,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,0.86,-3.3331950703555213,,,-10.0,6530.0,True,-10.245,-18.86,True
20210503,092460,h252_40,20210504,20210630,-12.1349,-11.8049,53514037980.0,,0,,,-161.0,-1491.0,84.27,130.6703,1.5409,84.2295,4.37,51.2669,64.7362,-1.3358,,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,1.62,30.175336100487083,,,-10.0,10250.0,True,-10.245,-12.135,True
20210503,036620,h252_40,20210504,20210630,42.965,43.295,2293939535.0,,0,,,608.0,803.0,,,,84.4149,5.6163,2.1038,2.4956,6.6852,8.8286,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,0.06,-39.92054913741069,,,-10.0,1305.0,False,42.965,42.965,False
20210503,104480,h252_40,20210504,20210630,2.749,3.079,234207425110.0,0.0,1,,,-1447.0,-1839.0,77.22,161.4716,0.9329,77.2171,7.6734,2.2974,3.1115,-2.1395,-2.7189,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,3.37,-37.0372152556564,,,-10.0,7470.0,True,-10.245,2.749,False
20210503,014940,h500_40_MKT,20210504,20210630,-18.8599,-18.5299,114348629480.0,0.0,30,,,-776.0,1486.0,90.44,204.2203,1.3058,90.4448,6.0465,7.8602,10.795,-2.6736,5.1288,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,0.86,-3.3331950703555213,,,-10.0,6530.0,True,-10.245,-18.86,True
20210503,101930,h500_40_MKT,20210504,20210630,-1.8804,-1.5504,33719024300.0,0.0,14,,,-805.0,72.0,79.55,36.7851,1.2175,79.5527,7.4992,12.048,14.9479,-6.6874,0.6006,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,1.65,24.05059232779212,,,-10.0,12900.0,True,-10.245,-1.88,False
20210503,038390,h500_40_MKT,20210504,20210630,-0.5173,-0.1873,4997784600.0,,0,,,458.0,607.0,,,,84.5577,4.0278,3.1152,3.5982,1.9632,2.6061,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,1.17,30.60560269673369,,,-10.0,26700.0,False,-0.517,-0.517,False
20210503,038390,h500_20,20210504,20210602,16.5239,16.8539,4997784600.0,,0,,,458.0,607.0,,,,84.5577,4.0278,3.1152,3.5982,1.9632,2.6061,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,1.17,30.60560269673369,,,-10.0,26700.0,False,16.524,16.524,False
20210503,335870,h252_40,20210504,20210630,-3.8388,-3.5088,1630691515.0,,0,,,-10.0,-62.0,92.98,7.2419,,84.1583,1.8905,120.3761,131.585,,,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,0.0,,,,-10.0,2280.0,False,-3.839,-3.839,False
20210503,332710,h252_40,20210504,20210630,-12.3135,-11.9835,5200113375.0,,0,,,,,,,,87.2091,2.0585,709.0617,787.9203,,-39.82,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,,,,,-10.0,2420.0,True,-10.245,-12.314,True
20210503,071460,h500_20,20210504,20210602,-10.7499,-10.4199,31453901920.0,,0,,,,,,,,82.5673,6.8819,4.5549,6.2729,-9.6138,,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,,,,,-10.0,6430.0,True,-10.245,-10.75,True
20210503,038390,h252_40,20210504,20210630,-0.5173,-0.1873,4997784600.0,,0,,,458.0,607.0,,,,84.5577,4.0278,3.1152,3.5982,1.9632,2.6061,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,1.17,30.60560269673369,,,-10.0,26700.0,False,-0.517,-0.517,False
20210503,023790,h252_40,20210504,20210630,-14.6653,-14.3353,22070527660.0,,0,,,-644.0,236.0,82.47,100.418,1.3715,82.4451,6.4713,8.7917,11.1274,-9.9236,3.6348,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,0.95,-1.9406424777268727,,,-10.0,8650.0,True,-10.245,-14.665,True
20210503,013720,h500_40_MKT,20210504,20210630,-4.3384,-4.0084,11922763700.0,0.0,2,,,2519.0,-45.0,87.82,522.4151,1.1272,87.7453,5.7288,1.9079,2.5707,12.8625,-0.227,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,2.94,-11.371299009142977,,,-10.0,23700.0,True,-10.245,-4.338,False
20210503,071460,h252_40,20210504,20210630,-17.7484,-17.4184,31453901920.0,,0,,,,,,,,82.5673,6.8819,4.5549,6.2729,-9.6138,,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,,,,,-10.0,6430.0,True,-10.245,-17.748,True
20210503,014940,h252_40,20210504,20210630,-18.8599,-18.5299,114348629480.0,0.0,30,,,-776.0,1486.0,90.44,204.2203,1.3058,90.4448,6.0465,7.8602,10.795,-2.6736,5.1288,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,0.86,-3.3331950703555213,,,-10.0,6530.0,True,-10.245,-18.86,True
20210503,013720,h500_20,20210504,20210602,20.1341,20.4641,11922763700.0,0.0,2,,,2519.0,-45.0,87.82,522.4151,1.1272,87.7453,5.7288,1.9079,2.5707,12.8625,-0.227,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,2.94,-11.371299009142977,,,-10.0,23700.0,False,20.134,20.134,False
20210503,108380,h500_40_MKT,20210504,20210630,-11.1535,-10.8235,56731870200.0,,0,,,-572.0,101.0,82.01,241.7132,1.4733,82.0073,3.8788,30.3937,36.0142,-2.8041,0.4946,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,2.82,1.611884404538988,,,-10.0,21250.0,True,-10.245,-11.154,True
20210503,108380,h252_40,20210504,20210630,-11.1535,-10.8235,56731870200.0,,0,,,-572.0,101.0,82.01,241.7132,1.4733,82.0073,3.8788,30.3937,36.0142,-2.8041,0.4946,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,2.82,1.611884404538988,,,-10.0,21250.0,True,-10.245,-11.154,True
20210503,005860,h252_40,20210504,20210630,5.0033,5.3333,142417507245.0,,0,,,187.0,173.0,71.65,8.3448,1.3958,71.6469,4.416,27.0453,30.2049,2.1178,,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,4.44,-11.753478889409418,,,-10.0,2250.0,False,5.003,5.003,False
20210503,097870,h252_40,20210504,20210630,-8.1489,-7.8189,53321707900.0,,0,,,-544.0,-58.0,80.61,99.2167,1.4882,80.6138,4.2362,37.4062,45.5835,-5.7114,,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,2.15,-1.0830617134716225,,,-10.0,12150.0,True,-10.245,-8.149,False
20210503,023790,h500_40_MKT,20210504,20210630,-14.6653,-14.3353,22070527660.0,,0,,,-644.0,236.0,82.47,100.418,1.3715,82.4451,6.4713,8.7917,11.1274,-9.9236,3.6348,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,0.95,-1.9406424777268727,,,-10.0,8650.0,True,-10.245,-14.665,True
20210503,104480,h500_40_MKT,20210504,20210630,2.749,3.079,234207425110.0,0.0,1,,,-1447.0,-1839.0,77.22,161.4716,0.9329,77.2171,7.6734,2.2974,3.1115,-2.1395,-2.7189,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,3.37,-37.0372152556564,,,-10.0,7470.0,True,-10.245,2.749,False
20210503,101930,h252_40,20210504,20210630,-1.8804,-1.5504,33719024300.0,0.0,14,,,-805.0,72.0,79.55,36.7851,1.2175,79.5527,7.4992,12.048,14.9479,-6.6874,0.6006,3.0,18.31,4.2711,-4.7194,0.7418,-0.1494,1.65,24.05059232779212,,,-10.0,12900.0,True,-10.245,-1.88,False
